Type,Indicator,Threat Actor,Source
SHA1,925f6bc2a3fb5bb15a434f5f42196d49f36459e3,,https://media.licdn.com/dms/document/media/v2/D561FAQE-Vv_zv2ZVWQ/feedshare-document-pdf-analyzed/B56Za12k7nHgAY-/0/1746807709476?e=1747872000&v=beta&t=50dsRX7Vffnh_6lZLxZFNrIYmU5WApHa6VDfJqBwY-4
SHA1,411db261a8d11db67aa1e0eeaaa4de5d4e6065c4,,https://media.licdn.com/dms/document/media/v2/D561FAQE-Vv_zv2ZVWQ/feedshare-document-pdf-analyzed/B56Za12k7nHgAY-/0/1746807709476?e=1747872000&v=beta&t=50dsRX7Vffnh_6lZLxZFNrIYmU5WApHa6VDfJqBwY-4
SHA1,cd923bbb40a4ab64e8ab317b2edaa3865c0bb178,,https://media.licdn.com/dms/document/media/v2/D561FAQE-Vv_zv2ZVWQ/feedshare-document-pdf-analyzed/B56Za12k7nHgAY-/0/1746807709476?e=1747872000&v=beta&t=50dsRX7Vffnh_6lZLxZFNrIYmU5WApHa6VDfJqBwY-4
Sha256 ,897362fb06efd3bec985aa9987170f2cba4c511a8e31547e6bbe22f34d50a695,,https://media.licdn.com/dms/document/media/v2/D561FAQE-Vv_zv2ZVWQ/feedshare-document-pdf-analyzed/B56Za12k7nHgAY-/0/1746807709476?e=1747872000&v=beta&t=50dsRX7Vffnh_6lZLxZFNrIYmU5WApHa6VDfJqBwY-4
Sha256 ,607185904eat75a3767s7b1dda3bf073454d4895aesc8240e877630d831b02ef,,https://media.licdn.com/dms/document/media/v2/D561FAQE-Vv_zv2ZVWQ/feedshare-document-pdf-analyzed/B56Za12k7nHgAY-/0/1746807709476?e=1747872000&v=beta&t=50dsRX7Vffnh_6lZLxZFNrIYmU5WApHa6VDfJqBwY-4
Sha256 ,1f72bd2643995fab4ecf7150b6367fa1b3fab17afd2abed30a98f075e4913087,,https://media.licdn.com/dms/document/media/v2/D561FAQE-Vv_zv2ZVWQ/feedshare-document-pdf-analyzed/B56Za12k7nHgAY-/0/1746807709476?e=1747872000&v=beta&t=50dsRX7Vffnh_6lZLxZFNrIYmU5WApHa6VDfJqBwY-4
Sha256 ,794cb0a92f51e1387a6b316b8b5ff83d33a51ecf9bf7cc8e88a619ecb64f1dcf,,https://media.licdn.com/dms/document/media/v2/D561FAQE-Vv_zv2ZVWQ/feedshare-document-pdf-analyzed/B56Za12k7nHgAY-/0/1746807709476?e=1747872000&v=beta&t=50dsRX7Vffnh_6lZLxZFNrIYmU5WApHa6VDfJqBwY-4
Sha256 ,078f4ec0f2301d3f7fbfbdbf51984b2833d1adbcca83dd6fbaeb52b5a5c0ce9a,,https://media.licdn.com/dms/document/media/v2/D561FAQE-Vv_zv2ZVWQ/feedshare-document-pdf-analyzed/B56Za12k7nHgAY-/0/1746807709476?e=1747872000&v=beta&t=50dsRX7Vffnh_6lZLxZFNrIYmU5WApHa6VDfJqBwY-4
Sha256 ,b1470b2c58806145053e2bd9c12eed5cdc7f8a4ff91aeb0d3fb9420540a120cf,,https://media.licdn.com/dms/document/media/v2/D561FAQE-Vv_zv2ZVWQ/feedshare-document-pdf-analyzed/B56Za12k7nHgAY-/0/1746807709476?e=1747872000&v=beta&t=50dsRX7Vffnh_6lZLxZFNrIYmU5WApHa6VDfJqBwY-4
Sha256 ,598b38f44564565e0e76aa604f915ad88a20a8d5b5827151e681c8866b7ea8b0,,https://media.licdn.com/dms/document/media/v2/D561FAQE-Vv_zv2ZVWQ/feedshare-document-pdf-analyzed/B56Za12k7nHgAY-/0/1746807709476?e=1747872000&v=beta&t=50dsRX7Vffnh_6lZLxZFNrIYmU5WApHa6VDfJqBwY-4
Sha256 ,a28b598d4b77d559a2545030a9a3e1368081fa3d741fae6a48892436ef44b783,,https://media.licdn.com/dms/document/media/v2/D561FAQE-Vv_zv2ZVWQ/feedshare-document-pdf-analyzed/B56Za12k7nHgAY-/0/1746807709476?e=1747872000&v=beta&t=50dsRX7Vffnh_6lZLxZFNrIYmU5WApHa6VDfJqBwY-4
Sha256 ,74dcd9747da0527632624b3532c6a2ac8bd02d61e875120d8eeac3ceda192cac,,https://media.licdn.com/dms/document/media/v2/D561FAQE-Vv_zv2ZVWQ/feedshare-document-pdf-analyzed/B56Za12k7nHgAY-/0/1746807709476?e=1747872000&v=beta&t=50dsRX7Vffnh_6lZLxZFNrIYmU5WApHa6VDfJqBwY-4
Sha256 ,d3470bfeeeeb10d1fcfe3196a586304caa1bfe56a1f3d8a3bfa8adc18a835542,,https://media.licdn.com/dms/document/media/v2/D561FAQE-Vv_zv2ZVWQ/feedshare-document-pdf-analyzed/B56Za12k7nHgAY-/0/1746807709476?e=1747872000&v=beta&t=50dsRX7Vffnh_6lZLxZFNrIYmU5WApHa6VDfJqBwY-4
Sha256 ,48a0f801f4155c0caa1fdc3fc471fe3e6f973f16384b0354f9705179f6477cf2,,https://media.licdn.com/dms/document/media/v2/D561FAQE-Vv_zv2ZVWQ/feedshare-document-pdf-analyzed/B56Za12k7nHgAY-/0/1746807709476?e=1747872000&v=beta&t=50dsRX7Vffnh_6lZLxZFNrIYmU5WApHa6VDfJqBwY-4
Sha256 ,1759e6940f9759919a42eb4b5bc592e7ddebc522f600da56069a6e611499ffab,,https://media.licdn.com/dms/document/media/v2/D561FAQE-Vv_zv2ZVWQ/feedshare-document-pdf-analyzed/B56Za12k7nHgAY-/0/1746807709476?e=1747872000&v=beta&t=50dsRX7Vffnh_6lZLxZFNrIYmU5WApHa6VDfJqBwY-4
Sha256 ,6903fea55d6da48fb9d35b2ae8a671bae016e80cc8c73e9d5ffcd3a4077ca947,,https://media.licdn.com/dms/document/media/v2/D561FAQE-Vv_zv2ZVWQ/feedshare-document-pdf-analyzed/B56Za12k7nHgAY-/0/1746807709476?e=1747872000&v=beta&t=50dsRX7Vffnh_6lZLxZFNrIYmU5WApHa6VDfJqBwY-4
Sha256 ,2bd2fe5b6ec36f94cbcdf2d89cf92f6f7fdf8fdc3f94e0c98d65b919fc1a00e9,,https://media.licdn.com/dms/document/media/v2/D561FAQE-Vv_zv2ZVWQ/feedshare-document-pdf-analyzed/B56Za12k7nHgAY-/0/1746807709476?e=1747872000&v=beta&t=50dsRX7Vffnh_6lZLxZFNrIYmU5WApHa6VDfJqBwY-4
MD5,905134a46153e071d453e086dc37c47a,APT36,https://www.linkedin.com/posts/shilpesh-trivedi-676821102_apt36-malware-samples-activity-7325859634227949568-sAQ0?
MD5,609308aa7da464c40cb2927ebf01793a,APT36,https://www.linkedin.com/posts/shilpesh-trivedi-676821102_apt36-malware-samples-activity-7325859634227949568-sAQ0?
MD5,e2babc163a149bc6ff79a3d43aeb54e7,APT36,https://www.linkedin.com/posts/shilpesh-trivedi-676821102_apt36-malware-samples-activity-7325859634227949568-sAQ0?
URL,nationaldefensecollege[.]com,APT36,https://www.linkedin.com/posts/shilpesh-trivedi-676821102_apt36-malware-samples-activity-7325859634227949568-sAQ0?
URL,nationaldefencebackup[.]xyz,APT36,https://www.linkedin.com/posts/shilpesh-trivedi-676821102_apt36-malware-samples-activity-7325859634227949568-sAQ0?
Sha256 ,7fe0e88514fe4f1a74360b905be923c61dff84b576a96c3550a02a46b9ae95e3,,
Sha256 ,243e4d1e53a805f61d2c4e8cabdd02e99a51fba37101b3e0535f219383871091,,
URL,www.ntplugnplay[.]com,,
URL,indiasci[.]cc,,
URL,supremecourtofindiagov[.]com,,
URL,ministryofdefenseindia[.]link,,
MD5,f27fac4c67f8ebf2f85f25252d90cb84,APT36,https://x.com/PrakkiSathwik/status/1928798284056781029
MD5,7ab6bb1763b6faf61d29757070c730c0,APT36,https://x.com/PrakkiSathwik/status/1928798284056781029
MD5,50a35a2a139fefb11fcfe0153b996e76,APT36,https://x.com/PrakkiSathwik/status/1928798284056781029
MD5,4fe71eba46781f1d51f71809884edf19,APT36,https://x.com/PrakkiSathwik/status/1928798284056781029
IP,69[.]197.178.193,APT36,https://x.com/PrakkiSathwik/status/1928798284056781029
URL,asatvm.duckdns[.]org,APT36,https://x.com/PrakkiSathwik/status/1928798284056781029
MD5,cfac2fd50746ba82e4fde2b3c298b902,APT36,https://x.com/PrakkiSathwik
MD5,42b392c90a621475815bd62f6b2b443f,APT36,https://x.com/PrakkiSathwik
MD5,aa022889aef77d963d2f4a4696976287,APT36,https://x.com/PrakkiSathwik
MD5,bf5b89dbdf3907c11588775b854fa6ac,APT36,https://x.com/PrakkiSathwik
MD5,b570bfd958a2e23f777d2e0d748e208d,APT36,https://x.com/PrakkiSathwik
MD5,bdf2096ac1c2cb24c49e02b887f2ca64,APT36,https://x.com/PrakkiSathwik
IP,96[.]47.234.145,APT36,https://x.com/PrakkiSathwik
MD5,0fc9f35147e37b38345b8d80d093205e,APT36,https://x.com/PrakkiSathwik
MD5,74334bc0a9b02032a5a91f7a30d455d6,APT36,https://x.com/PrakkiSathwik
MD5,e321f5efca5fbe7ea23a168b6c550698,APT36,https://x.com/PrakkiSathwik
MD5,fbd5257ef2f7befbdcb77f3bef137091,APT36,https://x.com/PrakkiSathwik
MD5,f78ef3ce842241a692a831f1f601628f,APT36,https://x.com/PrakkiSathwik
MD5,d946e3e94fec670f9e47aca186ecaabe,APT36,https://x.com/PrakkiSathwik
MD5,026e8e7acb2f2a156f8afff64fd54066,APT36,https://x.com/PrakkiSathwik
MD5,fb64c22d37c502bde55b19688d40c803,APT36,https://x.com/PrakkiSathwik
MD5,70b8040730c62e4a52a904251fa74029,APT36,https://x.com/PrakkiSathwik
MD5,e18c4172329c32d8394ba0658d5212c2,APT36,https://x.com/PrakkiSathwik
MD5,2fde001f4c17c8613480091fa48b55a0,APT36,https://x.com/PrakkiSathwik
MD5,c1f4c9f969f955dec2465317b526b600,APT36,https://x.com/PrakkiSathwik
MD5,3efec6ffcbfe79f71f5410eb46f1c19e,APT36,https://x.com/PrakkiSathwik
MD5,b03211f6feccd3a62273368b52f6079d,APT36,https://x.com/PrakkiSathwik
IP,104[.]129.27.14,APT36,https://x.com/PrakkiSathwik
MD5,6f0be35d0a9a79f7b827c91d83333a2b,APT36,https://x.com/PrakkiSathwik
MD5,164f7996b586499ba1ebdb8e10f5581e,APT36,https://x.com/PrakkiSathwik
MD5,fed22809d70062733cd1c34e16b75c05,APT36,https://x.com/PrakkiSathwik
MD5,3a231bcc60569143aa899295e4a5ce8a,APT36,https://x.com/PrakkiSathwik
MD5,61bc43314cbcba044f3d0b7ffcf082d6,APT36,https://x.com/PrakkiSathwik
URL,mod[.]gov[.]in[.]defencepersonnel[.]support,,https://x.com/ValidinLLC/status/1930081880759583123
URL,storagecloud[.]download,,https://x.com/ValidinLLC/status/1929591911406309745
URL,virtualeoffice[.]cloud,,https://x.com/ValidinLLC/status/1929591911406309745
URL,cloudshare[.]digital,,https://x.com/ValidinLLC/status/1929591911406309745
IP,37.221.64[.]252,,https://x.com/ValidinLLC/status/1929591911406309745
MD5,91f5009c786618bbbd798ee777b061e3,APT36,https://www.cloudsek.com/blog/the-transparent-tribe-vibe-apt36-returns-with-caprarat-impersonating-viber
MD5,34546a79de045b7ee4c0c8d4cbeb6778,APT36,https://www.cloudsek.com/blog/the-transparent-tribe-vibe-apt36-returns-with-caprarat-impersonating-viber
MD5,f73f1a694d2a5c7e6d04fbc866a916bd,APT36,https://www.cloudsek.com/blog/the-transparent-tribe-vibe-apt36-returns-with-caprarat-impersonating-viber
IP,161.97.180[.]199,APT36,https://www.cloudsek.com/blog/the-transparent-tribe-vibe-apt36-returns-with-caprarat-impersonating-viber
IP,93.127.133[.]58,APT36,https://www.validin.com/blog/illuminating_transparent_tribe/
URL,hxxps://jkpolice[.]gov[.]in[.]kashmirattack[.]exposed/service/home/,APT36,https://www.validin.com/blog/illuminating_transparent_tribe/
IP,45.141.58[.]224,APT36,https://www.validin.com/blog/illuminating_transparent_tribe/
IP,78.40.143[.]188,APT36,https://www.validin.com/blog/illuminating_transparent_tribe/
IP,78.40.143[.]189,APT36,https://www.validin.com/blog/illuminating_transparent_tribe/
IP,176.65.143[.]215,APT36,https://www.validin.com/blog/illuminating_transparent_tribe/
IP, 37.221.64[.]134,APT36,https://www.validin.com/blog/illuminating_transparent_tribe/
ETag,"W/""18-yDYnaqhRYUMt/OyUu05l2wAGXRQ""",APT36,https://www.validin.com/blog/illuminating_transparent_tribe/
URL,accounts[.]mgovcloud[.]in[.]storagecloud[.]download  ,APT36,https://www.validin.com/blog/illuminating_transparent_tribe/
URL,accounts[.]mgovcloud[.]in[.]virtualeoffice[.]cloud  ,APT36,https://www.validin.com/blog/illuminating_transparent_tribe/
URL,accounts[.]mgovcloud[.]in[.]cloudshare[.]digital  ,APT36,https://www.validin.com/blog/illuminating_transparent_tribe/
URL,37-221-64-252[.]cprapid[.]com  ,APT36,https://www.validin.com/blog/illuminating_transparent_tribe/
URL,dayenter[.]shop  ,APT36,https://www.validin.com/blog/illuminating_transparent_tribe/
URL,mail[.]dayenter[.]shop  ,APT36,https://www.validin.com/blog/illuminating_transparent_tribe/
URL,departmentofdefence[.]de  ,APT36,https://www.validin.com/blog/illuminating_transparent_tribe/
URL,defenceindia[.]ltd  ,APT36,https://www.validin.com/blog/illuminating_transparent_tribe/
URL,briefcases[.]email  ,APT36,https://www.validin.com/blog/illuminating_transparent_tribe/
URL,departmentofspace[.]info  ,APT36,https://www.validin.com/blog/illuminating_transparent_tribe/
URL,www[.]cetus-flamer[.]com,APT36,https://www.validin.com/blog/illuminating_transparent_tribe/
MD5,18d9407cacf8483b7d4500ea5df426c8,APT36,https://x.com/PrakkiSathwik/status/1930255734979342498?t=jTkHf56oxhQA0P0EdytKbg&s=08
MD5,b3c866836d36909b0e51a3dfb1ad8c74,,https://www.virustotal.com/gui/file/a2ffcaf180400a332d5ad06338b3528cf22a16486d8027ee21be503a9690aefb
IP,188.166.78[.]195,,https://x.com/PrakkiSathwik/status/1921986038576083026
IP,164.92.190[.]176,,https://x.com/PrakkiSathwik/status/1921986038576083026
IP,209.38.33[.]123,,https://x.com/PrakkiSathwik/status/1921986038576083026
IP,134.209.250[.]88,,https://x.com/PrakkiSathwik/status/1921986038576083026
IP,161.35.24[.]231,,https://x.com/PrakkiSathwik/status/1921986038576083026
IP,159[.]203[.]45[.]201,,https://www.cyfirma.com/research/osint-investigation-hunting-malicious-infrastructure-linked-to-transparent-tribe/
IP,134[.]199[.]209[.]199,,https://www.cyfirma.com/research/osint-investigation-hunting-malicious-infrastructure-linked-to-transparent-tribe/
IP,142[.]93[.]224[.]147,,https://www.cyfirma.com/research/osint-investigation-hunting-malicious-infrastructure-linked-to-transparent-tribe/
IP,64[.]227[.]121[.]136,,https://www.cyfirma.com/research/osint-investigation-hunting-malicious-infrastructure-linked-to-transparent-tribe/
IP,134[.]122[.]73[.]171,,https://www.cyfirma.com/research/osint-investigation-hunting-malicious-infrastructure-linked-to-transparent-tribe/
IP,142[.]93[.]225[.]19,,https://www.cyfirma.com/research/osint-investigation-hunting-malicious-infrastructure-linked-to-transparent-tribe/
MD5,7f66e223c91d5440a21bf42c7f82f007,,https://x.com/PrakkiSathwik/status/1931235091990151561
IP,185.123.102[.]180,,https://x.com/ThreatBookLabs/status/1925763899678241141
MD5,bd5d57ee71bafd313096043948c092a6,,https://x.com/PrakkiSathwik/status/1930593201695682902
MD5,8a2d2d01041b917b5110f5ad15320621,,https://x.com/PrakkiSathwik/status/1930593201695682902
MD5,8190f71c32c9391b671e6c3e8b544391,,https://x.com/PrakkiSathwik/status/1930593201695682902
MD5,b4150532e8de73eb52e541ce986a4e73,,https://x.com/PrakkiSathwik/status/1930593198742925739
MD5,28cbbb4d10ec990512d476c8f51ce09a,,https://x.com/PrakkiSathwik/status/1930593198742925739
MD5,91431e672343594d4bfd4affe28111a4,,https://x.com/PrakkiSathwik/status/1930593198742925739
MD5,6b122204ac0dea6f40b061003ce8de97,,https://x.com/blackorbird/status/1930987110833733850
MD5,ea2a9b5aaa70dcab51d85700f0a7e3da,,https://x.com/malwrhunterteam/status/1930921144053383171
MD5,00ab003ec55b559fa44d4b74d2e4d876,,https://x.com/PrakkiSathwik/status/1931235089167655134
MD5,d65265c6dee357ede3df7167747a2d2b,,https://x.com/PrakkiSathwik/status/1931235089167655134
MD5,b8f29c15966b3a27264a162068db4451,,https://x.com/PrakkiSathwik/status/1931235089167655134
IP,143.110.184[.]169,,https://x.com/PrakkiSathwik/status/1931235089167655134
IP,138.197.163[.]42,,https://x.com/PrakkiSathwik/status/1931235091990151561
IP,64.227.134[.]175,,https://x.com/PrakkiSathwik/status/1931235091990151561
MD5,b6a0e627d1da72143cda79879aa471ea,,https://x.com/PrakkiSathwik/status/1931235091990151561
MD5,a555e05d2d9a26bf0371471cfdde7e3f,,https://x.com/PrakkiSathwik/status/1931235091990151561
